Condition	time point	p-value	t-value
correct	-0.151171875	0.0033333333333332993	2.7321419372217384
correct	-0.1462890625	0.023333333333333317	1.997592229195553
correct	0.161328125	0.0033333333333332993	2.7321419372217384
correct	0.2345703125	0.040000000000000036	1.756656458005156
correct	0.239453125	0.030000000000000027	1.8879558102266485
correct	0.2443359375	0.043333333333333335	1.718905160438891
correct	0.3322265625	0.00666666666666671	2.4895647421707716
correct	0.337109375	0.0	inf
correct	0.3419921875	0.0	inf
correct	0.346875	0.026666666666666727	1.9398891657341626
correct	0.4396484375	0.030000000000000027	1.8879558102266485
correct	0.44453125	0.020000000000000018	2.0627472420429416
