Condition	time point	p-value	t-value
high	-0.131640625	0.036666666666666736	1.797071423179137
high	-0.1267578125	0.023333333333333317	1.997592229195553
high	-0.12187500000000001	0.013333333333333308	2.227371488366429
high	0.298046875	0.023333333333333317	1.997592229195553
high	0.3029296875	0.01666666666666672	2.1379265281322697
high	0.3078125	0.0	inf
high	0.3126953125	0.0033333333333332993	2.7321419372217384
high	0.317578125	0.010000000000000009	2.33888392484682
high	0.3224609375	0.026666666666666727	1.9398891657341626
high	0.3419921875	0.046666666666666745	1.6834417068750733
high	0.376171875	0.020000000000000018	2.0627472420429416
high	0.3810546875	0.033333333333333326	1.840629407786611
high	0.5080078125	0.040000000000000036	1.756656458005156
high	0.512890625	0.020000000000000018	2.0627472420429416
high	0.5177734375	0.010000000000000009	2.33888392484682
high	0.52265625	0.026666666666666727	1.9398891657341626
high	0.5275390625	0.020000000000000018	2.0627472420429416
high	0.532421875	0.0033333333333332993	2.7321419372217384
high	0.5373046875	0.0033333333333332993	2.7321419372217384
high	0.5421875	0.0	inf
high	0.5470703125	0.033333333333333326	1.840629407786611
high	0.58125	0.013333333333333308	2.227371488366429
high	0.5861328125	0.0	inf
high	0.591015625	0.0	inf
high	0.5958984375	0.00666666666666671	2.4895647421707716
high	0.60078125	0.0033333333333332993	2.7321419372217384
high	0.6056640625	0.030000000000000027	1.8879558102266485
high	0.610546875	0.026666666666666727	1.9398891657341626
high	0.6154296875	0.013333333333333308	2.227371488366429
high	0.6203125	0.010000000000000009	2.33888392484682
high	0.6251953125	0.030000000000000027	1.8879558102266485
high	0.6544921875	0.046666666666666745	1.6834417068750733
high	0.659375	0.00666666666666671	2.4895647421707716
high	0.6642578125	0.0	inf
high	0.669140625	0.0	inf
high	0.6740234375	0.01666666666666672	2.1379265281322697
high	0.9083984375	0.030000000000000027	1.8879558102266485
