Condition	time point	p-value	t-value
high	-0.1755859375	0.046666666666666745	1.6834417068750733
high	-0.170703125	0.040000000000000036	1.756656458005156
high	-0.10722656250000001	0.026666666666666727	1.9398891657341626
high	-0.10234375000000001	0.023333333333333317	1.997592229195553
high	-0.09746093750000001	0.043333333333333335	1.718905160438891
high	-0.06328125000000001	0.040000000000000036	1.756656458005156
high	0.6056640625	0.043333333333333335	1.718905160438891
high	0.610546875	0.023333333333333317	1.997592229195553
high	0.630078125	0.023333333333333317	1.997592229195553
high	0.6349609375	0.00666666666666671	2.4895647421707716
high	0.63984375	0.0033333333333332993	2.7321419372217384
high	0.6447265625	0.010000000000000009	2.33888392484682
high	0.649609375	0.033333333333333326	1.840629407786611
high	0.6544921875	0.010000000000000009	2.33888392484682
high	0.659375	0.0033333333333332993	2.7321419372217384
high	0.6642578125	0.030000000000000027	1.8879558102266485
high	0.669140625	0.046666666666666745	1.6834417068750733
high	0.67890625	0.026666666666666727	1.9398891657341626
high	0.6837890625	0.013333333333333308	2.227371488366429
high	0.688671875	0.0	inf
high	0.6935546875	0.0	inf
high	0.6984375	0.0	inf
high	0.7033203125	0.0	inf
high	0.708203125	0.00666666666666671	2.4895647421707716
high	0.7130859375	0.0033333333333332993	2.7321419372217384
high	0.71796875	0.0	inf
high	0.7228515625	0.0	inf
high	0.727734375	0.0	inf
high	0.7326171875	0.0	inf
high	0.7375	0.0	inf
high	0.7423828125	0.01666666666666672	2.1379265281322697
high	0.79609375	0.033333333333333326	1.840629407786611
high	0.8009765625	0.01666666666666672	2.1379265281322697
high	0.805859375	0.013333333333333308	2.227371488366429
high	0.8107421875	0.040000000000000036	1.756656458005156
high	0.8791015625	0.043333333333333335	1.718905160438891
high	0.883984375	0.01666666666666672	2.1379265281322697
