Condition	time point	p-value	t-value
correct	0.6837890625	0.046666666666666745	1.6834417068750733
correct	0.688671875	0.013333333333333308	2.227371488366429
correct	0.6935546875	0.00666666666666671	2.4895647421707716
correct	0.6984375	0.010000000000000009	2.33888392484682
correct	0.7033203125	0.00666666666666671	2.4895647421707716
correct	0.708203125	0.00666666666666671	2.4895647421707716
correct	0.7130859375	0.013333333333333308	2.227371488366429
correct	0.71796875	0.036666666666666736	1.797071423179137
correct	0.7228515625	0.023333333333333317	1.997592229195553
correct	0.727734375	0.026666666666666727	1.9398891657341626
correct	0.7326171875	0.013333333333333308	2.227371488366429
correct	0.7375	0.00666666666666671	2.4895647421707716
correct	0.7423828125	0.023333333333333317	1.997592229195553
correct	0.747265625	0.020000000000000018	2.0627472420429416
correct	0.7521484375	0.010000000000000009	2.33888392484682
correct	0.75703125	0.026666666666666727	1.9398891657341626
correct	0.7619140625	0.01666666666666672	2.1379265281322697
correct	0.766796875	0.013333333333333308	2.227371488366429
correct	0.7716796875	0.01666666666666672	2.1379265281322697
correct	0.7765625	0.023333333333333317	1.997592229195553
correct	0.7814453125	0.040000000000000036	1.756656458005156
correct	0.8595703125	0.026666666666666727	1.9398891657341626
correct	0.864453125	0.010000000000000009	2.33888392484682
correct	0.8693359375	0.00666666666666671	2.4895647421707716
correct	0.87421875	0.013333333333333308	2.227371488366429
correct	0.8791015625	0.020000000000000018	2.0627472420429416
correct	0.883984375	0.020000000000000018	2.0627472420429416
correct	0.8888671875	0.00666666666666671	2.4895647421707716
correct	0.89375	0.0	inf
correct	0.8986328125	0.020000000000000018	2.0627472420429416
