Condition	time point	p-value	t-value
correct	-0.2	0.010000000000000009	2.33888392484682
correct	-0.190234375	0.0033333333333332993	2.7321419372217384
correct	-0.1853515625	0.0	inf
correct	-0.18046875	0.013333333333333308	2.227371488366429
correct	-0.1560546875	0.033333333333333326	1.840629407786611
correct	0.06367187499999999	0.023333333333333317	1.997592229195553
correct	0.06855468749999999	0.010000000000000009	2.33888392484682
correct	0.07343749999999999	0.00666666666666671	2.4895647421707716
correct	0.07832031249999999	0.00666666666666671	2.4895647421707716
correct	0.08320312499999999	0.033333333333333326	1.840629407786611
correct	0.10761718749999999	0.030000000000000027	1.8879558102266485
correct	0.11249999999999999	0.046666666666666745	1.6834417068750733
correct	0.180859375	0.040000000000000036	1.756656458005156
correct	0.1857421875	0.023333333333333317	1.997592229195553
correct	0.219921875	0.030000000000000027	1.8879558102266485
correct	0.2248046875	0.00666666666666671	2.4895647421707716
correct	0.2296875	0.0033333333333332993	2.7321419372217384
correct	0.2345703125	0.0033333333333332993	2.7321419372217384
correct	0.239453125	0.010000000000000009	2.33888392484682
correct	0.2443359375	0.0033333333333332993	2.7321419372217384
correct	0.24921875	0.0	inf
correct	0.2541015625	0.0033333333333332993	2.7321419372217384
correct	0.258984375	0.01666666666666672	2.1379265281322697
correct	0.2638671875	0.030000000000000027	1.8879558102266485
correct	0.26875	0.033333333333333326	1.840629407786611
correct	0.2736328125	0.020000000000000018	2.0627472420429416
correct	0.278515625	0.026666666666666727	1.9398891657341626
correct	0.4591796875	0.01666666666666672	2.1379265281322697
correct	0.4640625	0.023333333333333317	1.997592229195553
correct	0.4689453125	0.040000000000000036	1.756656458005156
correct	0.4982421875	0.036666666666666736	1.797071423179137
correct	0.503125	0.01666666666666672	2.1379265281322697
correct	0.5080078125	0.01666666666666672	2.1379265281322697
correct	0.5421875	0.026666666666666727	1.9398891657341626
correct	0.5470703125	0.026666666666666727	1.9398891657341626
correct	0.688671875	0.043333333333333335	1.718905160438891
correct	0.6935546875	0.043333333333333335	1.718905160438891
correct	0.805859375	0.01666666666666672	2.1379265281322697
correct	0.8107421875	0.0033333333333332993	2.7321419372217384
correct	0.815625	0.0033333333333332993	2.7321419372217384
correct	0.8205078125	0.00666666666666671	2.4895647421707716
correct	0.825390625	0.020000000000000018	2.0627472420429416
correct	0.8302734375	0.020000000000000018	2.0627472420429416
correct	0.87421875	0.023333333333333317	1.997592229195553
correct	0.8791015625	0.00666666666666671	2.4895647421707716
correct	0.883984375	0.0	inf
correct	0.8888671875	0.026666666666666727	1.9398891657341626
correct	0.95234375	0.01666666666666672	2.1379265281322697
correct	0.9572265625	0.00666666666666671	2.4895647421707716
correct	0.962109375	0.043333333333333335	1.718905160438891
